@relation R_data_frame

@attribute Year numeric
@attribute Month numeric
@attribute DayofMonth numeric
@attribute DayOfWeek numeric
@attribute UniqueCarrier {9E,AA,CO,DL,EV,F9,FL,MQ,NW,OH,OO,UA,US,XE,YV}
@attribute CRSArrTime numeric
@attribute CRSDepTime numeric
@attribute CRSElapsedTime numeric
@attribute Origin {ABE,ABQ,ABY,ACY,AEX,AGS,ALB,ATW,AUS,AVL,AVP,BDL,BGR,BHM,BMI,BNA,BOS,BQK,BTR,BTV,BUF,BWI,BZN,CAE,CAK,CHA,CHO,CHS,CID,CLE,CLT,CMH,COS,CRP,CRW,CSG,CVG,DAB,DAY,DCA,DEN,DFW,DHN,DSM,DTW,EGE,ELP,EVV,EWN,EWR,EYW,FAY,FLL,FLO,FNT,FSD,FSM,FWA,GNV,GPT,GRB,GRK,GRR,GSO,GSP,GTR,HDN,HHH,HNL,HOU,HPN,HSV,IAD,IAH,ICT,ILM,IND,ISP,JAC,JAN,JAX,JFK,LAS,LAX,LEX,LFT,LGA,LIT,LYH,MCI,MCN,MCO,MDT,MDW,MEI,MEM,MFE,MGM,MHT,MIA,MKE,MLB,MLI,MLU,MOB,MSN,MSP,MSY,MTJ,MYR,OAJ,OAK,OKC,OMA,ONT,ORD,ORF,PBI,PDX,PFN,PHF,PHL,PHX,PIA,PIT,PNS,PVD,PWM,RDU,RIC,RNO,ROA,ROC,RSW,SAN,SAT,SAV,SBN,SCE,SDF,SEA,SFO,SGF,SHV,SJC,SJU,SLC,SMF,SNA,SRQ,STL,STT,STX,SWF,SYR,TLH,TOL,TPA,TRI,TUL,TUP,TUS,TYS,VLD,VPS,XNA}
@attribute Distance numeric
@attribute ValueToPredict {before_time,delayed,on_time}
@attribute instanceId numeric
@attribute timeStamp numeric

@data
2008,1,7,1,DL,1240,942,118,MCI,692,?,6853,10722
2008,1,7,1,DL,1031,900,91,MCO,403,delayed,6758,10723
2008,1,7,1,FL,1151,1044,67,CLT,227,?,6854,10724
2008,1,7,1,EV,1150,1045,65,GSP,153,?,6855,10725
2008,1,7,1,EV,1212,1045,87,ILM,377,?,6856,10725
2008,1,7,1,EV,1211,945,86,LIT,453,?,6857,10725
2008,1,7,1,MQ,1245,945,120,ORD,606,?,6858,10725
2008,1,7,1,DL,1432,745,227,LAS,1747,?,6859,10725
2008,1,7,1,DL,1523,745,278,SEA,2182,?,6860,10725
2008,1,7,1,DL,1424,845,219,SLC,1589,?,6861,10725
2008,1,7,1,DL,1217,1045,92,CVG,373,?,6862,10725
2008,1,7,1,DL,1451,745,246,SAN,1891,?,6863,10725
2008,1,7,1,DL,1213,1045,88,RDU,356,?,6864,10725
2008,1,7,1,EV,1108,920,108,RIC,481,before_time,6769,10725
2008,1,7,1,XE,1053,900,113,CLE,554,on_time,6747,10726
2008,1,7,1,DL,1105,615,170,ABQ,1269,before_time,6708,10727
2008,1,7,1,FL,1049,845,124,FNT,644,on_time,6740,10727
2008,1,7,1,EV,1225,1050,95,IND,432,?,6865,10730
2008,1,7,1,EV,1144,950,54,BHM,134,?,6866,10730
2008,1,7,1,FL,1255,1050,125,BUF,712,?,6867,10730
2008,1,7,1,DL,1101,905,116,FLL,581,before_time,6762,10730
2008,1,7,1,FL,1200,1051,69,JAX,270,?,6868,10731
2008,1,7,1,EV,1147,1052,55,ABY,146,?,6869,10732
2008,1,7,1,DL,1055,800,235,SJU,1547,on_time,6603,10732
2008,1,7,1,EV,912,715,117,PIT,526,delayed,6634,10733
2008,1,7,1,FL,1202,954,68,PNS,272,?,6870,10734
2008,1,7,1,EV,1106,830,96,SHV,552,before_time,6776,10734
2008,1,7,1,EV,1253,955,118,MKE,669,?,6871,10735
2008,1,7,1,FL,1313,1055,138,EWR,745,?,6872,10735
2008,1,7,1,FL,1447,755,232,LAS,1747,?,6873,10735
2008,1,7,1,DL,1254,1055,119,MIA,595,?,6874,10735
2008,1,7,1,DL,1249,955,114,ORD,606,?,6875,10735
2008,1,7,1,DL,1229,1055,94,TPA,406,?,6876,10735
2008,1,7,1,FL,1200,1056,64,SAV,215,?,6877,10736
2008,1,7,1,EV,1105,1020,45,CSG,83,on_time,6828,10736
2008,1,7,1,EV,1155,1058,57,AGS,143,?,6878,10738
2008,1,7,1,DL,1250,1058,112,IAD,533,?,6879,10738
2008,1,7,1,EV,1116,850,86,MSY,425,before_time,6797,10738
2008,1,7,1,DL,1255,1059,116,BWI,576,?,6880,10739
2008,1,7,1,EV,1032,720,132,OMA,821,delayed,6716,10739
2008,1,7,1,EV,1225,1100,85,SDF,321,?,6881,10740
2008,1,7,1,EV,1254,1100,114,ORF,516,?,6882,10740
2008,1,7,1,EV,1208,1000,68,MOB,302,?,6883,10740
2008,1,7,1,EV,1206,1000,66,PNS,272,?,6884,10740
2008,1,7,1,EV,1234,1100,94,SRQ,445,?,6885,10740
2008,1,7,1,FL,1228,1100,88,MCO,403,?,6886,10740
2008,1,7,1,DL,1537,800,277,SFO,2139,?,6887,10740
2008,1,7,1,DL,1254,1100,114,DCA,547,?,6888,10740
2008,1,7,1,DL,1347,1100,167,LGA,761,?,6889,10740
2008,1,7,1,DL,1227,1100,87,MCO,403,?,6890,10740
2008,1,7,1,DL,1330,1000,150,MSP,906,?,6891,10740
2008,1,7,1,NW,1046,716,150,MSP,906,delayed,6714,10743
2008,1,7,1,FL,1106,945,81,RDU,356,on_time,6794,10743
2008,1,7,1,EV,1242,1105,97,CHO,457,?,6892,10745
2008,1,7,1,DL,1130,820,190,BOS,946,before_time,6720,10745
2008,1,7,1,DL,1140,850,170,JFK,760,before_time,6744,10745
2008,1,7,1,EV,1325,1007,138,GRB,774,?,6893,10747
2008,1,7,1,DL,1115,804,131,SAT,874,on_time,6759,10747
2008,1,7,1,FL,1339,1109,150,LGA,761,?,6894,10749
2008,1,7,1,EV,1114,910,64,VPS,264,on_time,6822,10749
2008,1,7,1,EV,1233,1110,83,FAY,331,?,6895,10750
2008,1,7,1,NW,1335,1010,145,MSP,906,?,6896,10750
2008,1,7,1,EV,1119,1005,74,CHS,259,on_time,6817,10750
2008,1,7,1,FL,1221,1111,70,CHS,259,?,6897,10751
2008,1,7,1,FL,1114,830,164,BOS,946,on_time,6730,10752
2008,1,7,1,DL,1119,820,119,MCI,692,on_time,6772,10752
2008,1,7,1,FL,1121,953,88,MCO,403,on_time,6800,10753
2008,1,7,1,DL,1300,1114,106,RIC,481,?,6898,10754
2008,1,7,1,FL,1129,1000,89,TPA,406,before_time,6808,10754
2008,1,7,1,EV,1101,905,56,HSV,151,delayed,6818,10754
2008,1,7,1,EV,1219,1115,64,TRI,227,?,6899,10755
2008,1,7,1,EV,1333,1115,138,ROC,749,?,6900,10755
2008,1,7,1,AA,1315,1115,120,MIA,595,?,6901,10755
2008,1,7,1,AA,1320,1015,125,DFW,732,?,6902,10755
2008,1,7,1,DL,1217,1015,62,BNA,214,?,6903,10755
2008,1,7,1,DL,1412,1115,177,BOS,946,?,6904,10755
2008,1,7,1,EV,1130,935,115,PHF,508,before_time,6785,10755
2008,1,7,1,DL,1248,1116,92,MLB,443,?,6905,10756
2008,1,7,1,DL,1323,1116,127,DTW,594,?,6906,10756
2008,1,7,1,FL,1123,901,82,MSY,425,on_time,6814,10756
2008,1,7,1,DL,1125,1003,82,CLT,227,on_time,6815,10756
2008,1,7,1,DL,1128,1017,71,JAX,270,before_time,6825,10756
2008,1,7,1,EV,1239,1117,82,CRW,363,?,6907,10757
2008,1,7,1,DL,1129,600,209,PHX,1587,before_time,6685,10757
2008,1,7,1,FL,1248,1018,90,STL,483,?,6908,10758
2008,1,7,1,DL,1128,635,173,ELP,1282,on_time,6734,10758
2008,1,7,1,AA,1130,830,120,DFW,732,before_time,6777,10759
2008,1,7,1,DL,1127,935,112,IAD,533,on_time,6786,10759
2008,1,7,1,EV,1220,1120,60,VLD,208,?,6909,10760
2008,1,7,1,DL,1344,1120,144,EWR,745,?,6910,10760
2008,1,7,1,EV,1355,1121,154,SWF,784,?,6911,10761
2008,1,7,1,EV,1300,1122,98,OAJ,399,?,6912,10762
2008,1,7,1,DL,1133,830,123,DFW,732,before_time,6782,10762
2008,1,7,1,DL,1140,940,120,MIA,595,before_time,6790,10762
2008,1,7,1,EV,1133,935,58,DHN,171,before_time,6847,10762
2008,1,7,1,EV,1327,1023,124,ICT,781,?,6913,10763
2008,1,7,1,FL,1237,1023,74,GPT,352,?,6914,10763
2008,1,7,1,EV,1122,1000,82,GSO,306,on_time,6804,10764
2008,1,7,1,EV,1151,1000,111,CAK,528,before_time,6805,10764
2008,1,7,1,DL,1132,1000,92,MCO,403,on_time,6811,10764
2008,1,7,1,OO,1322,1025,117,XNA,589,?,6915,10765
2008,1,7,1,EV,1215,1125,50,CHA,106,?,6916,10765
2008,1,7,1,DL,1324,1125,119,FLL,581,?,6917,10765
2008,1,7,1,DL,1117,630,167,DEN,1199,on_time,6732,10765
2008,1,7,1,EV,1143,930,133,DTW,594,before_time,6775,10766
2008,1,7,1,EV,1315,1027,108,TUL,674,?,6918,10767
2008,1,7,1,EV,1248,1028,80,MEM,332,?,6919,10768
2008,1,7,1,DL,1139,940,119,BWI,576,on_time,6791,10769
2008,1,7,1,FL,1148,1004,104,RSW,515,before_time,6816,10769
2008,1,7,1,US,1357,1130,147,PHL,665,?,6920,10770
2008,1,7,1,EV,1407,1130,157,HPN,780,?,6921,10770
2008,1,7,1,DL,1545,830,255,LAX,1946,?,6922,10770
2008,1,7,1,DL,1241,1130,71,JAX,270,?,6923,10770
2008,1,7,1,OH,1136,830,126,AUS,813,on_time,6773,10770
2008,1,7,1,FL,1322,1131,111,DCA,547,?,6924,10771
2008,1,7,1,OO,1122,630,172,COS,1185,on_time,6728,10771
2008,1,7,1,NW,1138,920,78,MEM,332,on_time,6829,10772
2008,1,7,1,FL,1303,1133,90,IND,432,?,6925,10773
2008,1,7,1,EV,1140,925,75,GPT,352,on_time,6835,10773
2008,1,7,1,EV,1343,1035,128,AUS,813,?,6926,10775
2008,1,7,1,EV,1327,1135,112,CAK,528,?,6927,10775
2008,1,7,1,EV,1250,1035,75,EVV,350,?,6928,10775
2008,1,7,1,FL,1319,1135,104,RSW,515,?,6929,10775
2008,1,7,1,DL,1256,1035,81,MSY,425,?,6930,10775
2008,1,7,1,DL,1055,830,145,PHL,665,delayed,6733,10776
2008,1,7,1,EV,1136,930,126,ORF,516,on_time,6774,10776
2008,1,7,1,DL,1137,600,217,SLC,1589,on_time,6689,10777
2008,1,7,1,DL,1133,805,148,MSP,906,on_time,6761,10777
2008,1,7,1,EV,1144,930,74,JAN,341,on_time,6839,10777
2008,1,7,1,FL,1306,1138,88,MCO,403,?,6931,10778
2008,1,7,1,FL,1145,1005,100,CAK,528,on_time,6819,10779
2008,1,7,1,UA,1337,1040,117,ORD,606,?,6932,10780
2008,1,7,1,US,1304,1140,84,CLT,227,?,6933,10780
2008,1,7,1,EV,1249,1140,69,CAE,191,?,6934,10780
2008,1,7,1,CO,1339,1040,119,IAH,689,?,6935,10780
2008,1,7,1,DL,1406,1140,146,PHL,665,?,6936,10780
2008,1,7,1,EV,1142,1030,72,AVL,164,on_time,6841,10780
2008,1,7,1,FL,1333,1142,111,BWI,576,?,6937,10782
2008,1,7,1,CO,1152,900,172,EWR,745,on_time,6753,10782
2008,1,7,1,AA,1150,905,165,LGA,761,on_time,6760,10782
2008,1,7,1,DL,1158,1000,118,DCA,547,before_time,6809,10782
2008,1,7,1,EV,1146,920,86,BTR,449,on_time,6827,10782
2008,1,7,1,DL,1340,1043,117,IAH,689,?,6938,10783
2008,1,7,1,EV,1335,1044,111,BMI,533,?,6939,10784
2008,1,7,1,EV,1323,1144,99,CMH,446,?,6940,10784
2008,1,7,1,EV,1018,700,138,ATW,765,delayed,6673,10784
2008,1,7,1,DL,1147,900,167,LGA,761,on_time,6754,10784
2008,1,7,1,EV,1338,1145,113,MYR,317,?,6941,10785
2008,1,7,1,EV,1335,1145,110,FWA,508,?,6942,10785
2008,1,7,1,EV,1259,1145,74,GSO,306,?,6943,10785
2008,1,7,1,DL,1249,1145,64,SAV,215,?,6944,10785
2008,1,7,1,EV,1147,1052,55,ABY,146,on_time,6869,10785
2008,1,7,1,EV,1121,925,56,MGM,147,delayed,6836,10786
2008,1,7,1,FL,1151,1044,67,CLT,227,on_time,6854,10786
2008,1,7,1,EV,1144,950,54,BHM,134,on_time,6866,10787
2008,1,7,1,EV,1137,944,113,CLE,554,delayed,6792,10788
2008,1,7,1,FL,1156,1021,95,DAY,432,on_time,6830,10788
2008,1,7,1,FL,1200,1056,64,SAV,215,before_time,6877,10788
2008,1,7,1,EV,1252,1150,62,TLH,223,?,6945,10790
2008,1,7,1,DL,1202,1005,117,FLL,581,before_time,6821,10790
2008,1,7,1,US,1209,935,154,PHL,665,before_time,6783,10791
2008,1,7,1,FL,1157,1011,106,PHF,508,on_time,6823,10791
2008,1,7,1,EV,1150,920,90,STL,483,on_time,6826,10791
2008,1,7,1,DL,1159,640,199,TUS,1541,on_time,6736,10792
2008,1,7,1,FL,1350,1053,117,MKE,669,?,6946,10793
2008,1,7,1,FL,1203,1022,101,RIC,481,on_time,6832,10793
2008,1,7,1,FL,1323,1154,89,TPA,406,?,6947,10794
2008,1,7,1,DL,1211,1026,105,RSW,515,before_time,6838,10794
2008,1,7,1,EV,1249,1155,54,TYS,152,?,6948,10795
2008,1,7,1,DL,1352,1155,117,DCA,547,?,6949,10795
2008,1,7,1,DL,1604,855,249,SNA,1919,?,6950,10795
2008,1,7,1,DL,1132,840,112,ORD,606,delayed,6788,10795
2008,1,7,1,FL,1202,954,68,PNS,272,on_time,6870,10795
2008,1,7,1,FL,1349,1157,112,DTW,594,?,6951,10797
2008,1,7,1,DL,1159,1035,84,DAB,366,on_time,6848,10797
2008,1,7,1,EV,1150,1045,65,GSP,153,on_time,6855,10797
2008,1,7,1,EV,1225,1050,95,IND,432,before_time,6865,10797
2008,1,7,1,DL,1409,1058,131,SAT,874,?,6952,10798
2008,1,7,1,EV,1212,1045,87,ILM,377,before_time,6856,10798
2008,1,7,1,EV,1408,1059,129,OMA,821,?,6953,10799
2008,1,7,1,9E,1205,905,120,HOU,696,on_time,6820,10799
2008,1,7,1,FL,1208,1026,102,PIT,526,on_time,6837,10799
2008,1,7,1,EV,1410,1200,130,MDT,619,?,6954,10800
2008,1,7,1,EV,1314,1100,74,JAN,341,?,6955,10800
2008,1,7,1,FL,1310,1200,70,CLT,227,?,6956,10800
2008,1,7,1,AA,1405,1100,125,DFW,732,?,6957,10800
2008,1,7,1,DL,1327,1200,87,MCO,403,?,6958,10800
2008,1,7,1,DL,1542,1000,222,SLC,1589,?,6959,10800
2008,1,7,1,DL,1446,1200,166,LGA,761,?,6960,10800
2008,1,7,1,DL,1359,1100,119,DFW,732,?,6961,10800
2008,1,7,1,DL,1213,1045,88,RDU,356,before_time,6864,10800
2008,1,7,1,FL,1216,1022,114,MIA,595,before_time,6831,10801
2008,1,7,1,EV,1208,1000,68,MOB,302,on_time,6883,10801
2008,1,7,1,FL,1409,1202,127,PHL,665,?,6962,10802
2008,1,7,1,DL,1239,1000,159,EWR,745,before_time,6812,10802
2008,1,7,1,FL,1421,1203,138,EWR,745,?,6963,10803
2008,1,7,1,DL,1217,1030,107,PBI,545,before_time,6843,10803
2008,1,7,1,FL,1332,1204,88,MCO,403,?,6964,10804
2008,1,7,1,FL,1200,1051,69,JAX,270,on_time,6868,10804
2008,1,7,1,EV,1407,1105,122,OKC,761,?,6965,10805
2008,1,7,1,EV,1420,1205,135,ABE,692,?,6966,10805
2008,1,7,1,FL,1221,1111,70,CHS,259,before_time,6897,10807
2008,1,7,1,EV,1225,1100,85,SDF,321,before_time,6881,10808
2008,1,7,1,EV,1410,1209,121,EYW,646,?,6967,10809
2008,1,7,1,FL,1411,1109,122,DFW,732,?,6968,10809
2008,1,7,1,DL,1217,1045,92,CVG,373,on_time,6862,10809
2008,1,7,1,DL,1229,1055,94,TPA,406,before_time,6876,10809
2008,1,7,1,OH,1402,1210,112,CLE,554,?,6969,10810
2008,1,7,1,EV,1333,1110,83,PFN,247,?,6970,10810
2008,1,7,1,EV,1352,1110,102,SGF,563,?,6971,10810
2008,1,7,1,DL,1217,1030,107,PIT,526,on_time,6845,10810
2008,1,7,1,EV,1206,1000,66,PNS,272,on_time,6884,10810
2008,1,7,1,EV,1215,1125,50,CHA,106,on_time,6916,10810
2008,1,7,1,FL,1221,1031,110,FLL,581,on_time,6846,10811
2008,1,7,1,EV,1408,1212,116,ORF,516,?,6972,10812
2008,1,7,1,DL,1403,1212,111,PIT,526,?,6973,10812
2008,1,7,1,OH,1406,1115,111,MDW,590,?,6974,10815
2008,1,7,1,EV,1319,1115,64,VPS,264,?,6975,10815
2008,1,7,1,EV,1335,1215,80,SDF,321,?,6976,10815
2008,1,7,1,DL,1217,1015,62,BNA,214,on_time,6903,10815
2008,1,7,1,EV,1211,945,86,LIT,453,on_time,6857,10816
2008,1,7,1,FL,1228,1100,88,MCO,403,before_time,6886,10817
2008,1,7,1,FL,1227,941,106,MDW,590,on_time,6851,10818
2008,1,7,1,UA,1516,1019,177,DEN,1199,?,6977,10819
2008,1,7,1,DL,1335,1219,76,CLT,227,?,6978,10819
2008,1,7,1,EV,1324,1220,64,AGS,143,?,6979,10820
2008,1,7,1,EV,1419,1120,119,MLI,633,?,6980,10820
2008,1,7,1,EV,1418,1220,118,RIC,481,?,6981,10820
2008,1,7,1,EV,1359,1120,99,LFT,503,?,6982,10820
2008,1,7,1,EV,1408,1120,108,PIA,564,?,6983,10820
2008,1,7,1,EV,1436,1220,136,FNT,644,?,6984,10820
2008,1,7,1,FL,1400,1220,100,CAK,528,?,6985,10820
2008,1,7,1,FL,1415,1120,115,HOU,696,?,6986,10820
2008,1,7,1,AA,1420,1120,120,ORD,606,?,6987,10820
2008,1,7,1,DL,1516,1220,176,BOS,946,?,6988,10820
2008,1,7,1,DL,1355,1220,95,TPA,406,?,6989,10820
2008,1,7,1,DL,1410,1220,110,RSW,515,?,6990,10820
2008,1,7,1,FL,1226,1036,110,BWI,576,on_time,6849,10820
2008,1,7,1,FL,1415,1221,114,MIA,595,?,6991,10821
2008,1,7,1,DL,1227,1100,87,MCO,403,on_time,6890,10822
2008,1,7,1,DL,1227,954,153,PHL,665,on_time,6801,10823
2008,1,7,1,NW,1224,1022,122,DTW,594,on_time,6833,10823
2008,1,7,1,EV,1242,1105,97,CHO,457,before_time,6892,10823
2008,1,7,1,EV,1438,1225,133,GRR,640,?,6992,10825
2008,1,7,1,EV,1359,1225,94,HHH,239,?,6993,10825
2008,1,7,1,EV,1352,1225,87,ROA,357,?,6994,10825
2008,1,7,1,F9,1517,1025,172,DEN,1199,?,6995,10825
2008,1,7,1,DL,1506,1225,161,BDL,859,?,6996,10825
2008,1,7,1,DL,1405,1225,100,DAY,432,?,6997,10825
2008,1,7,1,DL,1354,1225,89,RDU,356,?,6998,10825
2008,1,7,1,EV,1345,1226,79,GNV,300,?,6999,10826
2008,1,7,1,FL,1417,1226,111,DCA,547,?,7000,10826
2008,1,7,1,DL,1320,1126,54,BHM,134,?,7001,10826
2008,1,7,1,EV,1326,1227,59,AVL,164,?,7002,10827
2008,1,7,1,DL,1235,1000,155,BDL,859,on_time,6813,10827
2008,1,7,1,FL,1237,942,115,HOU,696,on_time,6852,10828
2008,1,7,1,DL,1241,1130,71,JAX,270,before_time,6923,10828
2008,1,7,1,EV,1249,1140,69,CAE,191,before_time,6934,10828
2008,1,7,1,DL,1238,740,178,ABQ,1269,on_time,6789,10829
2008,1,7,1,EV,1234,1100,94,SRQ,445,on_time,6885,10829
2008,1,7,1,EV,1421,1230,111,PHF,508,?,7003,10830
2008,1,7,1,DL,1426,1230,116,IAD,533,?,7004,10830
2008,1,7,1,DL,1429,1230,119,FLL,581,?,7005,10830
2008,1,7,1,DL,1430,1130,120,MCI,692,?,7006,10830
2008,1,7,1,EV,1239,1117,82,CRW,363,on_time,6907,10831
2008,1,7,1,FL,1152,700,172,DEN,1199,delayed,6751,10832
2008,1,7,1,EV,1248,1028,80,MEM,332,before_time,6919,10832
2008,1,7,1,EV,1530,1233,177,PVD,903,?,7007,10833
2008,1,7,1,FL,1354,1233,81,RDU,356,?,7008,10833
2008,1,7,1,EV,1155,1058,57,AGS,143,delayed,6878,10833
2008,1,7,1,DL,1248,1116,92,MLB,443,before_time,6905,10833
2008,1,7,1,DL,1254,715,219,PHX,1587,before_time,6767,10834
2008,1,7,1,EV,1408,1235,93,ILM,377,?,7009,10835
2008,1,7,1,EV,1412,1135,97,AEX,500,?,7010,10835
2008,1,7,1,EV,1442,1235,127,SBN,566,?,7011,10835
2008,1,7,1,FL,1222,952,150,LGA,761,delayed,6799,10835
2008,1,7,1,DL,1240,942,118,MCI,692,on_time,6853,10837
2008,1,7,1,DL,1250,1058,112,IAD,533,before_time,6879,10837
2008,1,7,1,FL,1422,1238,104,RSW,515,?,7012,10838
2008,1,7,1,FL,1248,1018,90,STL,483,on_time,6908,10839
2008,1,7,1,FL,1237,1023,74,GPT,352,on_time,6914,10839
2008,1,7,1,OO,1440,1140,120,HOU,696,?,7013,10840
2008,1,7,1,EV,1531,1240,171,MHT,952,?,7014,10840
2008,1,7,1,EV,1356,1140,76,GPT,352,?,7015,10840
2008,1,7,1,FL,1427,1240,107,IAD,533,?,7016,10840
2008,1,7,1,DL,1416,1240,96,IND,432,?,7017,10840
2008,1,7,1,DL,1249,1145,64,SAV,215,on_time,6944,10841
2008,1,7,1,EV,1350,1142,68,BNA,214,?,7018,10842
2008,1,7,1,EV,1400,1242,78,CHS,259,?,7019,10842
2008,1,7,1,EV,957,900,57,MCN,79,delayed,6749,10843
2008,1,7,1,DL,1457,1244,133,BUF,712,?,7020,10844
2008,1,7,1,OO,1445,1145,120,ORD,606,?,7021,10845
2008,1,7,1,EV,1449,1145,124,DSM,743,?,7022,10845
2008,1,7,1,EV,1357,1145,72,MOB,302,?,7023,10845
2008,1,7,1,EV,1452,1145,127,ATW,765,?,7024,10845
2008,1,7,1,EV,1545,1245,180,PWM,1027,?,7025,10845
2008,1,7,1,EV,1313,1040,153,SYR,793,before_time,6850,10845
2008,1,7,1,DL,1254,1055,119,MIA,595,on_time,6874,10845
2008,1,7,1,DL,1255,1059,116,BWI,576,on_time,6880,10845
2008,1,7,1,EV,1523,1246,157,ALB,852,?,7026,10846
2008,1,7,1,DL,1639,946,233,LAS,1747,?,7027,10846
2008,1,7,1,DL,1446,1246,120,BWI,576,?,7028,10846
2008,1,7,1,EV,1250,1035,75,EVV,350,on_time,6928,10846
2008,1,7,1,DL,1539,1047,172,DEN,1199,?,7029,10847
2008,1,7,1,DL,1254,1100,114,DCA,547,on_time,6888,10847
2008,1,7,1,EV,1340,1148,52,MGM,147,?,7030,10848
2008,1,7,1,DL,1256,1035,81,MSY,425,on_time,6930,10849
2008,1,7,1,DL,1359,1150,69,PNS,272,?,7031,10850
2008,1,7,1,DL,1418,1250,88,DAB,366,?,7032,10850
2008,1,7,1,DL,1352,1250,62,SAV,215,?,7033,10850
2008,1,7,1,DL,1249,955,114,ORD,606,on_time,6875,10850
2008,1,7,1,DL,1250,1000,170,LGA,761,on_time,6810,10852
2008,1,7,1,DL,1300,1114,106,RIC,481,on_time,6898,10852
2008,1,7,1,FL,1255,1050,125,BUF,712,on_time,6867,10853
2008,1,7,1,EV,1355,1155,60,HSV,151,?,7034,10855
2008,1,7,1,DL,1449,1255,114,DCA,547,?,7035,10855
2008,1,7,1,DL,1304,1015,169,BOS,946,on_time,6824,10855
2008,1,7,1,DL,1247,945,242,SJU,1547,on_time,6741,10856
2008,1,7,1,FL,1454,1257,117,DTW,594,?,7036,10857
2008,1,7,1,EV,1249,1155,54,TYS,152,on_time,6948,10857
2008,1,7,1,DL,1537,1259,158,LGA,761,?,7037,10859
2008,1,7,1,DL,1316,630,226,LAS,1747,before_time,6779,10859
2008,1,7,1,OH,1431,1200,91,BTR,449,?,7038,10860
2008,1,7,1,EV,1527,1300,147,SYR,793,?,7039,10860
2008,1,7,1,EV,1525,1300,145,AVP,714,?,7040,10860
2008,1,7,1,FL,1428,1300,88,MCO,403,?,7041,10860
2008,1,7,1,DL,1430,1300,90,MCO,403,?,7042,10860
2008,1,7,1,DL,1524,1300,144,EWR,745,?,7043,10860
2008,1,7,1,EV,1220,1120,60,VLD,208,delayed,6909,10860
2008,1,7,1,FL,1306,1138,88,MCO,403,on_time,6931,10860
2008,1,7,1,EV,1252,1150,62,TLH,223,on_time,6945,10860
2008,1,7,1,FL,1450,1201,109,MLI,633,?,7044,10861
2008,1,7,1,MQ,1245,945,120,ORD,606,delayed,6858,10861
2008,1,7,1,FL,1313,1055,138,EWR,745,before_time,6872,10861
2008,1,7,1,FL,1303,1133,90,IND,432,on_time,6925,10861
2008,1,7,1,EV,1314,1100,74,JAN,341,before_time,6955,10861
2008,1,7,1,9E,1017,720,117,HOU,696,delayed,6719,10862
2008,1,7,1,EV,1408,1303,65,CAE,191,?,7045,10863
2008,1,7,1,DL,1530,1303,147,PHL,665,?,7046,10863
2008,1,7,1,DL,1532,1203,149,MSP,906,?,7047,10863
2008,1,7,1,FL,1319,1135,104,RSW,515,before_time,6929,10863
2008,1,7,1,DL,1456,1305,111,PBI,545,?,7048,10865
2008,1,7,1,DL,1515,1205,130,DFW,732,?,7049,10865
2008,1,7,1,EV,1319,1115,64,VPS,264,before_time,6975,10865
2008,1,7,1,FL,1415,1306,69,JAX,270,?,7050,10866
2008,1,7,1,DL,1323,1116,127,DTW,594,before_time,6906,10866
2008,1,7,1,EV,1335,1044,111,BMI,533,before_time,6939,10866
2008,1,7,1,FL,1310,1200,70,CLT,227,on_time,6956,10867
2008,1,7,1,FL,1322,1131,111,DCA,547,before_time,6924,10869
2008,1,7,1,EV,1414,1210,64,GTR,241,?,7051,10870
2008,1,7,1,AA,1515,1210,125,DFW,732,?,7052,10870
2008,1,7,1,FL,1359,800,239,PHX,1587,before_time,6807,10870
2008,1,7,1,EV,1233,1110,83,FAY,331,delayed,6895,10870
2008,1,7,1,FL,1323,1154,89,TPA,406,before_time,6947,10870
2008,1,7,1,EV,1333,1110,83,PFN,247,before_time,6970,10870
2008,1,7,1,DL,1320,1126,54,BHM,134,on_time,7001,10871
2008,1,7,1,DL,1450,1312,98,SRQ,445,?,7053,10872
2008,1,7,1,EV,1327,1135,112,CAK,528,before_time,6927,10872
2008,1,7,1,FL,1543,1313,150,LGA,761,?,7054,10873
2008,1,7,1,FL,1455,1313,102,PIT,526,?,7055,10873
2008,1,7,1,EV,1327,1023,124,ICT,781,before_time,6913,10873
2008,1,7,1,EV,1406,1315,51,CHA,106,?,7056,10875
2008,1,7,1,OO,1234,1025,129,BUF,712,delayed,6834,10876
2008,1,7,1,DL,1330,1000,150,MSP,906,before_time,6891,10876
2008,1,7,1,DL,1324,1125,119,FLL,581,on_time,6917,10876
2008,1,7,1,EV,1323,1144,99,CMH,446,on_time,6940,10876
2008,1,7,1,FL,1332,1204,88,MCO,403,before_time,6964,10876
2008,1,7,1,EV,1315,1027,108,TUL,674,on_time,6918,10877
2008,1,7,1,EV,1523,1218,125,AUS,813,?,7057,10878
2008,1,7,1,US,1700,1119,221,PHX,1587,?,7058,10879
2008,1,7,1,DL,1324,610,254,LAX,1946,on_time,6765,10879
2008,1,7,1,EV,1419,1320,59,TYS,152,?,7059,10880
2008,1,7,1,EV,1449,1320,89,FAY,331,?,7060,10880
2008,1,7,1,EV,1449,1321,88,CRW,363,?,7061,10881
2008,1,7,1,US,1304,1140,84,CLT,227,delayed,6933,10881
2008,1,7,1,DL,1341,630,251,SAN,1891,before_time,6778,10882
2008,1,7,1,OO,1322,1025,117,XNA,589,on_time,6915,10882
