@relation R_data_frame

@attribute salary numeric
@attribute commission numeric
@attribute age numeric
@attribute elevel {level0,level1,level2,level3,level4}
@attribute car {car1,car2,car3,car4,car5,car6,car7,car8,car9,car10,car11,car12,car13,car14,car15,car16,car17,car18,car19,car20}
@attribute zipcode {zipcode1,zipcode2,zipcode3,zipcode4,zipcode5,zipcode6,zipcode7,zipcode8,zipcode9}
@attribute hvalue numeric
@attribute hyears numeric
@attribute loan numeric
@attribute class {groupA,groupB}
@attribute instanceId numeric
@attribute timeStamp numeric

@data
113578.85188,0,60,level4,car9,zipcode2,135000,1,150967.941737,?,9542,9542
89890.527316,0,60,level4,car9,zipcode3,135000,6,168720.449419,groupA,8542,9542
75955.05942,58733.395093,56,level4,car17,zipcode2,135000,27,482055.931316,?,9543,9543
101572.694553,0,46,level0,car16,zipcode6,135000,15,99340.767337,groupB,8543,9543
78493.000925,23458.015684,40,level2,car12,zipcode1,135000,11,145492.629669,?,9544,9544
78012.951224,0,39,level4,car16,zipcode9,50942.615864,9,494168.963795,groupB,8544,9544
112017.7126,0,74,level0,car4,zipcode6,135000,22,234386.743823,?,9545,9545
35598.052788,20646.575768,72,level2,car10,zipcode6,135000,17,306511.385054,groupA,8545,9545
41407.728166,58809.050411,80,level3,car13,zipcode1,135000,19,264951.524925,?,9546,9546
66046.751032,13373.506096,71,level4,car20,zipcode2,135000,28,358286.314702,groupA,8546,9546
121419.069641,0,52,level0,car14,zipcode8,124251.985991,30,56111.076784,?,9547,9547
116475.513103,0,32,level2,car3,zipcode7,135000,10,97237.906739,groupB,8547,9547
61371.233873,15794.963783,62,level1,car15,zipcode9,63785.752232,25,21403.366903,?,9548,9548
58811.480847,58595.871311,39,level2,car17,zipcode9,83285.611983,9,428296.770555,groupB,8548,9548
133849.229578,0,25,level1,car11,zipcode3,135000,17,492764.444369,?,9549,9549
29107.421365,47492.239979,50,level0,car5,zipcode9,77562.206587,8,239135.97228,groupB,8549,9549
111760.605458,0,80,level3,car19,zipcode5,135000,21,123484.18406,?,9550,9550
88963.918167,0,70,level0,car3,zipcode4,135000,14,142536.170766,groupA,8550,9550
73843.643906,45645.576903,74,level0,car19,zipcode3,135000,15,108025.142061,?,9551,9551
46959.127711,50811.919399,35,level0,car7,zipcode3,135000,19,206404.020969,groupB,8551,9551
127241.010102,0,26,level2,car20,zipcode4,135000,18,500000,?,9552,9552
54103.227567,60149.457306,20,level3,car15,zipcode7,135000,16,111538.041017,groupA,8552,9552
50989.131644,49503.243961,79,level0,car8,zipcode1,135000,18,274910.370251,?,9553,9553
32819.185622,67384.675204,80,level0,car15,zipcode6,135000,2,44074.961981,groupB,8553,9553
24639.259212,64657.244446,34,level4,car8,zipcode1,135000,20,401973.761479,?,9554,9554
83671.524368,0,67,level1,car11,zipcode6,135000,3,45509.710306,groupB,8554,9554
55406.811712,59459.923347,77,level2,car7,zipcode2,135000,7,435777.386567,?,9555,9555
99811.298132,0,69,level2,car13,zipcode6,135000,20,199408.490142,groupA,8555,9555
34397.740512,26537.870983,28,level4,car9,zipcode8,135000,25,425185.788069,?,9556,9556
71528.589272,68914.901386,47,level0,car15,zipcode7,135000,8,359610.501976,groupA,8556,9556
35715.663865,24873.24944,66,level1,car3,zipcode2,135000,9,452414.708125,?,9557,9557
50645.923354,72316.077765,47,level4,car20,zipcode4,135000,27,41873.658882,groupB,8557,9557
81887.8719,0,71,level1,car10,zipcode5,135000,7,142854.732198,?,9558,9558
105962.621241,0,60,level4,car11,zipcode3,135000,15,283231.937667,groupA,8558,9558
137939.07405,0,20,level0,car12,zipcode5,135000,14,251571.447313,?,9559,9559
145781.915561,0,26,level1,car17,zipcode9,116283.007329,19,0,groupB,8559,9559
144809.36123,0,78,level2,car2,zipcode1,135000,26,0,?,9560,9560
113794.805061,0,31,level1,car3,zipcode1,135000,17,209477.659333,groupA,8560,9560
139401.607523,0,58,level2,car12,zipcode1,135000,8,200868.29775,?,9561,9561
142689.479879,0,50,level0,car6,zipcode9,75649.073655,19,44193.579778,groupB,8561,9561
140011.938648,0,31,level4,car8,zipcode2,135000,12,59664.476556,?,9562,9562
87101.781735,0,40,level3,car9,zipcode1,135000,11,301624.325911,groupB,8562,9562
31704.538965,24353.84534,59,level0,car8,zipcode7,135000,16,116075.592154,?,9563,9563
104060.865721,0,77,level0,car14,zipcode1,135000,5,500000,groupB,8563,9563
149882.26548,0,30,level0,car5,zipcode2,135000,18,229677.153464,?,9564,9564
112649.446646,0,38,level0,car1,zipcode2,135000,4,32332.09015,groupB,8564,9564
134544.034013,0,64,level2,car14,zipcode9,117372.95011,26,323512.463914,?,9565,9565
28317.075716,28007.168991,30,level0,car16,zipcode2,135000,22,286510.789062,groupA,8565,9565
100868.199682,0,32,level2,car11,zipcode3,135000,24,253218.851358,?,9566,9566
84838.811473,0,56,level2,car4,zipcode5,135000,30,487484.262468,groupB,8566,9566
90881.829413,0,46,level4,car8,zipcode8,135000,3,0,?,9567,9567
121229.829976,0,62,level1,car8,zipcode5,135000,19,159753.829281,groupA,8567,9567
66945.101483,50648.527337,77,level0,car7,zipcode6,135000,24,401513.930158,?,9568,9568
58034.948614,36480.317015,51,level3,car4,zipcode8,135000,21,11789.203672,groupB,8568,9568
150000,0,40,level2,car8,zipcode1,135000,29,395472.42655,?,9569,9569
87689.746969,0,49,level1,car17,zipcode9,57421.034451,10,293835.985734,groupA,8569,9569
123950.866738,0,45,level0,car14,zipcode7,135000,23,188892.669097,?,9570,9570
62086.155383,54015.360878,47,level2,car16,zipcode8,133026.177696,25,189275.748617,groupB,8570,9570
138334.909261,0,62,level2,car2,zipcode8,135000,30,165488.953095,?,9571,9571
143245.803063,0,45,level4,car9,zipcode4,135000,30,490516.50852,groupA,8571,9571
141557.750067,0,75,level4,car5,zipcode8,135000,9,388776.711182,?,9572,9572
75703.55594,63924.737718,25,level1,car14,zipcode8,135000,26,361376.318655,groupB,8572,9572
145286.472635,0,64,level3,car16,zipcode7,135000,5,373881.260179,?,9573,9573
28478.427067,54800.015143,36,level3,car12,zipcode6,135000,18,442224.154945,groupB,8573,9573
22418.928877,70749.580838,56,level3,car11,zipcode6,135000,15,91584.240109,?,9574,9574
64949.809774,21508.516241,78,level0,car13,zipcode8,135000,17,38560.281187,groupB,8574,9574
145625.404369,0,72,level4,car2,zipcode1,135000,26,37475.162367,?,9575,9575
133994.255492,0,43,level1,car8,zipcode9,119070.223545,18,386874.160009,groupA,8575,9575
63287.807933,20318.73472,64,level2,car3,zipcode4,135000,24,131815.006126,?,9576,9576
34553.864473,25642.932194,25,level1,car2,zipcode4,135000,25,238659.272653,groupA,8576,9576
87085.678004,0,48,level4,car12,zipcode7,135000,17,123620.54304,?,9577,9577
115979.233975,0,32,level1,car11,zipcode5,135000,20,293417.66277,groupA,8577,9577
105806.298762,0,80,level2,car6,zipcode5,135000,30,123322.172675,?,9578,9578
141721.642179,0,20,level4,car3,zipcode5,135000,23,305502.492016,groupA,8578,9578
97711.32972,0,39,level3,car20,zipcode2,135000,23,340117.575011,?,9579,9579
115849.10257,0,74,level0,car11,zipcode2,135000,23,59670.622271,groupB,8579,9579
108332.026421,0,68,level4,car6,zipcode3,135000,6,257415.823543,?,9580,9580
150000,0,34,level1,car14,zipcode9,80735.925936,14,186954.951842,groupB,8580,9580
53675.672646,48833.308851,20,level1,car16,zipcode8,135000,19,78504.490697,?,9581,9581
94309.773661,0,39,level0,car13,zipcode1,135000,16,181923.980984,groupA,8581,9581
29685.208441,39808.930248,30,level0,car18,zipcode8,135000,2,49747.889034,?,9582,9582
21491.655677,71658.788661,28,level1,car1,zipcode1,135000,3,401584.212141,groupB,8582,9582
91184.549503,0,73,level4,car6,zipcode3,135000,15,220923.566678,?,9583,9583
44780.759597,64272.532296,63,level4,car17,zipcode6,135000,27,135774.147466,groupB,8583,9583
72336.420765,0,27,level1,car10,zipcode7,135000,29,111378.131677,?,9584,9584
56898.984303,47668.658523,20,level4,car15,zipcode2,135000,3,362385.130205,groupB,8584,9584
137051.45732,0,45,level3,car17,zipcode7,135000,10,230290.133302,?,9585,9585
37659.562492,32001.253344,58,level0,car2,zipcode6,135000,14,322274.913622,groupB,8585,9585
63069.004704,58429.381191,29,level1,car10,zipcode6,135000,3,262075.439699,?,9586,9586
21706.278162,59598.199673,21,level0,car9,zipcode9,95524.291521,28,95458.367734,groupB,8586,9586
136511.266045,0,46,level4,car11,zipcode5,135000,19,115593.968506,?,9587,9587
77244.35355,19831.191952,58,level2,car9,zipcode6,135000,16,499331.933553,groupA,8587,9587
53631.331029,47315.702504,48,level3,car7,zipcode4,135000,20,397402.055903,?,9588,9588
92617.035144,0,56,level4,car1,zipcode8,135000,20,298942.836687,groupA,8588,9588
135417.3636,0,40,level0,car10,zipcode1,135000,27,460982.9013,?,9589,9589
61633.516798,72711.696138,24,level3,car17,zipcode7,135000,3,71009.976216,groupB,8589,9589
112998.043607,0,26,level0,car6,zipcode9,117009.864606,30,191289.369909,?,9590,9590
115740.979406,0,70,level3,car9,zipcode2,135000,11,40744.823301,groupB,8590,9590
111532.099056,0,71,level1,car20,zipcode9,135000,29,394560.588155,?,9591,9591
85044.199082,0,41,level2,car14,zipcode8,135000,9,151978.336265,groupB,8591,9591
36121.181712,16392.767631,20,level4,car16,zipcode5,135000,29,72563.613073,?,9592,9592
37259.537496,61148.577398,33,level3,car8,zipcode8,135000,17,376173.587455,groupA,8592,9592
84962.363077,0,38,level3,car15,zipcode3,135000,5,107025.285023,?,9593,9593
26592.622231,55859.845066,37,level0,car11,zipcode9,66990.847943,7,367005.648513,groupA,8593,9593
124475.32777,0,64,level0,car13,zipcode8,135000,19,435673.62523,?,9594,9594
25612.162112,27574.26555,56,level0,car11,zipcode5,135000,9,408181.785566,groupA,8594,9594
128864.123387,0,53,level1,car1,zipcode7,135000,7,46226.046215,?,9595,9595
94584.753055,0,80,level4,car14,zipcode4,135000,21,40707.230063,groupB,8595,9595
25259.732072,63175.924078,45,level0,car14,zipcode1,135000,23,133268.412126,?,9596,9596
67405.79045,56510.280537,44,level4,car6,zipcode2,135000,12,500000,groupA,8596,9596
32444.178128,38693.939903,37,level4,car19,zipcode2,135000,6,455748.62084,?,9597,9597
27632.422125,54553.262671,72,level2,car2,zipcode3,135000,1,224595.800708,groupB,8597,9597
92927.415177,0,34,level3,car9,zipcode8,135000,18,380513.043785,?,9598,9598
41535.099499,26980.864301,80,level2,car3,zipcode6,135000,4,378273.188874,groupA,8598,9598
141749.340905,0,36,level4,car17,zipcode5,135000,21,309709.760671,?,9599,9599
146871.365264,0,57,level3,car14,zipcode5,135000,2,330876.085175,groupA,8599,9599
108327.280055,0,80,level1,car18,zipcode1,135000,13,118155.76094,?,9600,9600
60169.446141,39300.542407,71,level1,car7,zipcode8,135000,28,165327.626975,groupB,8600,9600
147497.647184,0,27,level3,car3,zipcode1,135000,12,354689.445256,?,9601,9601
90654.05978,0,61,level0,car9,zipcode6,135000,11,79770.081518,groupB,8601,9601
36032.90583,39433.489327,34,level3,car9,zipcode3,135000,1,86104.978415,?,9602,9602
46137.104707,34619.278859,41,level1,car20,zipcode3,135000,16,271616.979111,groupB,8602,9602
58960.408562,64443.803137,69,level1,car13,zipcode9,87223.691816,27,12924.335169,?,9603,9603
41379.614405,50308.423634,40,level0,car20,zipcode1,135000,5,65641.301563,groupB,8603,9603
72562.724771,0,53,level0,car6,zipcode6,135000,5,361728.398204,?,9604,9604
82081.560631,0,62,level4,car17,zipcode2,135000,24,417279.960661,groupB,8604,9604
95479.766174,0,75,level3,car16,zipcode3,135000,14,143003.68421,?,9605,9605
124912.488398,0,77,level0,car11,zipcode1,135000,11,344240.108511,groupB,8605,9605
24635.880172,58929.415912,52,level1,car11,zipcode8,131081.321443,27,409696.47394,?,9606,9606
89944.84523,0,42,level2,car20,zipcode8,114396.703924,29,261937.940006,groupA,8606,9606
148462.955615,0,48,level2,car18,zipcode6,135000,3,402577.850714,?,9607,9607
65668.306977,60759.877778,73,level0,car19,zipcode1,135000,12,209625.561168,groupB,8607,9607
38901.634839,68880.209986,66,level1,car17,zipcode2,135000,18,35015.798504,?,9608,9608
28662.395712,40651.880221,64,level4,car13,zipcode9,135000,14,118241.030323,groupB,8608,9608
146649.579131,0,34,level2,car2,zipcode8,135000,8,127720.245265,?,9609,9609
68256.016777,10000,51,level3,car11,zipcode8,135000,10,307741.808123,groupB,8609,9609
75283.738315,0,23,level0,car14,zipcode3,135000,26,384083.304766,?,9610,9610
130235.445623,0,76,level1,car3,zipcode1,135000,8,27372.150004,groupB,8610,9610
145914.484454,0,28,level1,car3,zipcode8,135000,5,425389.125161,?,9611,9611
88149.882003,0,66,level4,car11,zipcode5,135000,11,440103.61744,groupB,8611,9611
130347.135693,0,46,level0,car4,zipcode1,135000,7,176422.756753,?,9612,9612
90778.186809,0,34,level4,car14,zipcode4,135000,27,0,groupB,8612,9612
21512.651095,75000,64,level0,car17,zipcode7,135000,23,307443.755238,?,9613,9613
44371.962238,49516.743512,60,level4,car20,zipcode1,135000,26,321115.011609,groupA,8613,9613
104979.611422,0,36,level4,car14,zipcode6,135000,1,55062.641849,?,9614,9614
27997.801451,58530.02339,39,level1,car3,zipcode7,135000,7,256836.882205,groupB,8614,9614
52822.313548,32198.871848,70,level2,car18,zipcode9,133021.310104,13,259982.040639,?,9615,9615
141835.018482,0,38,level0,car18,zipcode2,135000,4,364016.093504,groupA,8615,9615
120756.217962,0,32,level0,car9,zipcode6,135000,26,138675.323513,?,9616,9616
138232.849507,0,66,level1,car19,zipcode3,135000,1,263329.729073,groupA,8616,9616
70268.48517,22433.67369,33,level3,car17,zipcode6,135000,6,393937.001288,?,9617,9617
138425.690273,0,46,level3,car2,zipcode3,135000,11,480667.802635,groupA,8617,9617
22538.613067,55843.50729,44,level2,car1,zipcode8,135000,17,428158.609738,?,9618,9618
33960.131446,44097.251675,20,level0,car11,zipcode5,135000,8,260046.321364,groupA,8618,9618
86108.419119,0,52,level4,car7,zipcode8,95516.363349,17,226719.103215,?,9619,9619
115922.404943,0,20,level1,car18,zipcode5,135000,19,214174.188919,groupA,8619,9619
109767.867118,0,52,level2,car5,zipcode7,135000,27,108686.545248,?,9620,9620
133289.945514,0,26,level2,car17,zipcode5,135000,15,204590.368462,groupB,8620,9620
150000,0,53,level2,car13,zipcode1,135000,12,323199.561453,?,9621,9621
94392.770885,0,42,level3,car20,zipcode1,135000,18,322656.4023,groupA,8621,9621
134966.283419,0,60,level0,car17,zipcode7,135000,15,0,?,9622,9622
149085.880947,0,56,level4,car3,zipcode5,135000,3,55064.500098,groupB,8622,9622
139035.169954,0,32,level0,car16,zipcode3,135000,7,399719.604691,?,9623,9623
76445.110214,64263.686778,30,level2,car12,zipcode9,104156.657945,16,347629.578839,groupB,8623,9623
28459.090272,59885.628819,38,level1,car8,zipcode5,135000,10,152730.958366,?,9624,9624
144220.525329,0,54,level3,car10,zipcode5,135000,7,350785.417719,groupA,8624,9624
88390.52725,0,32,level0,car5,zipcode4,135000,20,277033.64063,?,9625,9625
54500.231959,37927.129299,58,level3,car18,zipcode5,135000,6,23688.486801,groupB,8625,9625
120451.172729,0,69,level1,car19,zipcode9,56523.094693,4,306837.553596,?,9626,9626
114392.513583,0,73,level4,car1,zipcode3,135000,18,490029.384151,groupB,8626,9626
122122.653082,0,31,level4,car2,zipcode9,95584.205793,13,136018.318848,?,9627,9627
115100.905247,0,41,level1,car19,zipcode4,135000,6,43592.863283,groupB,8627,9627
33697.34612,12533.140978,62,level2,car18,zipcode8,135000,27,149254.073508,?,9628,9628
49701.243334,50898.134595,37,level3,car13,zipcode3,135000,3,84725.755492,groupB,8628,9628
23648.46789,70264.298257,51,level1,car9,zipcode2,135000,9,407924.173969,?,9629,9629
110166.033737,0,79,level3,car16,zipcode3,135000,10,118087.78017,groupA,8629,9629
91164.650224,0,47,level2,car12,zipcode1,135000,14,464435.147687,?,9630,9630
150000,0,23,level3,car16,zipcode5,135000,16,390932.197675,groupB,8630,9630
109883.455142,0,66,level0,car18,zipcode5,135000,24,285065.144175,?,9631,9631
83526.520338,0,80,level0,car18,zipcode3,135000,19,79306.649014,groupB,8631,9631
75833.154172,0,48,level0,car17,zipcode5,135000,12,308044.261251,?,9632,9632
25404.397856,26876.202593,62,level0,car10,zipcode2,135000,25,462651.329548,groupA,8632,9632
72674.792857,64609.680308,77,level2,car4,zipcode8,135000,21,128366.605705,?,9633,9633
55420.306412,69626.501717,54,level1,car19,zipcode2,135000,24,123874.911586,groupB,8633,9633
38810.716398,61494.663128,58,level0,car5,zipcode4,135000,3,349793.668336,?,9634,9634
27574.451105,43659.916806,22,level0,car3,zipcode6,135000,23,303397.230655,groupA,8634,9634
135748.284551,0,49,level3,car18,zipcode3,135000,27,151999.802909,?,9635,9635
104390.099307,0,22,level1,car5,zipcode8,126257.337103,21,416770.118798,groupB,8635,9635
44086.719967,70554.964311,36,level1,car13,zipcode3,135000,19,455464.507787,?,9636,9636
123995.595954,0,52,level4,car12,zipcode1,135000,20,384008.151041,groupA,8636,9636
150000,0,65,level1,car15,zipcode8,135000,8,272297.196212,?,9637,9637
28211.127783,38596.763701,59,level4,car3,zipcode2,135000,17,441457.202523,groupA,8637,9637
148300.054732,0,43,level0,car20,zipcode7,135000,3,457656.897013,?,9638,9638
126205.42112,0,40,level0,car20,zipcode7,135000,8,204720.420828,groupA,8638,9638
48891.897372,59234.075098,64,level3,car8,zipcode2,135000,25,276984.135685,?,9639,9639
142792.156555,0,28,level1,car20,zipcode2,135000,21,375475.092095,groupA,8639,9639
105318.214487,0,63,level4,car5,zipcode2,135000,1,52629.614484,?,9640,9640
108893.385977,0,51,level0,car16,zipcode5,135000,27,233210.58457,groupA,8640,9640
36708.510061,36719.039534,71,level3,car13,zipcode8,135000,7,4567.52187,?,9641,9641
67249.309644,62059.556232,26,level2,car4,zipcode7,135000,3,144386.688957,groupA,8641,9641
26495.144059,35504.034746,55,level0,car1,zipcode5,135000,2,347651.064336,?,9642,9642
20000,28528.475137,27,level1,car3,zipcode2,135000,3,425277.233268,groupB,8642,9642
33526.54601,70348.142663,52,level3,car16,zipcode9,49889.071975,6,422176.049091,?,9643,9643
113777.839536,0,53,level0,car20,zipcode2,135000,24,174923.527163,groupB,8643,9643
27179.175212,23318.637648,71,level0,car8,zipcode8,135000,17,121600.413928,?,9644,9644
84132.537076,0,74,level0,car16,zipcode3,135000,2,71642.388333,groupB,8644,9644
109620.582726,0,55,level1,car12,zipcode7,135000,19,308102.680519,?,9645,9645
103685.155367,0,34,level0,car1,zipcode7,135000,21,335027.981246,groupA,8645,9645
136784.136039,0,27,level3,car13,zipcode1,135000,7,182271.036167,?,9646,9646
54259.962913,44768.648523,67,level2,car16,zipcode9,58172.675693,21,262759.551017,groupB,8646,9646
67120.94001,73292.371866,56,level1,car9,zipcode1,135000,3,181051.001216,?,9647,9647
123685.581672,0,22,level2,car18,zipcode6,135000,9,243687.944894,groupA,8647,9647
49736.132258,61442.623789,39,level1,car17,zipcode2,135000,11,79439.139681,?,9648,9648
79231.695463,0,61,level3,car4,zipcode1,135000,5,306852.438413,groupB,8648,9648
66109.724411,61861.032191,43,level1,car1,zipcode6,135000,4,156012.602184,?,9649,9649
50957.763013,58170.043795,67,level2,car15,zipcode2,135000,23,365046.817117,groupA,8649,9649
145681.862382,0,20,level1,car10,zipcode6,135000,3,459090.905026,?,9650,9650
88235.36273,0,75,level4,car9,zipcode1,135000,27,286208.027258,groupA,8650,9650
47361.672682,72600.240294,80,level4,car9,zipcode7,135000,24,210048.924625,?,9651,9651
23619.406676,55612.650172,66,level4,car7,zipcode2,135000,29,333353.909909,groupA,8651,9651
41974.740886,21874.08836,41,level2,car15,zipcode7,135000,13,101992.728609,?,9652,9652
120528.240712,0,66,level0,car13,zipcode8,135000,6,230754.142466,groupA,8652,9652
133973.312887,0,55,level0,car11,zipcode1,135000,20,36898.382197,?,9653,9653
110952.72799,0,34,level1,car3,zipcode8,135000,25,306054.389116,groupA,8653,9653
132140.027784,0,72,level3,car7,zipcode3,135000,24,489917.976434,?,9654,9654
148162.574296,0,62,level4,car12,zipcode7,135000,2,185306.210496,groupB,8654,9654
71120.570098,0,66,level1,car20,zipcode4,135000,2,458086.184039,?,9655,9655
56841.793315,52398.484242,20,level3,car1,zipcode1,135000,24,238934.839576,groupA,8655,9655
57799.923702,20977.247858,53,level1,car7,zipcode9,109300.892594,22,209789.718259,?,9656,9656
116850.788952,0,71,level2,car6,zipcode3,135000,27,2565.997266,groupB,8656,9656
146675.913458,0,62,level4,car1,zipcode8,135000,27,107852.15854,?,9657,9657
131603.665153,0,28,level1,car7,zipcode3,135000,11,145417.171166,groupB,8657,9657
50591.201935,11704.940357,72,level1,car2,zipcode7,135000,17,320465.760782,?,9658,9658
57674.767508,60378.374331,77,level0,car9,zipcode2,135000,13,341315.144081,groupA,8658,9658
137399.841019,0,51,level4,car4,zipcode9,135000,23,481400.564933,?,9659,9659
96805.325138,0,66,level0,car5,zipcode3,135000,13,251971.851231,groupA,8659,9659
33507.087546,33738.598181,20,level0,car19,zipcode2,135000,15,500000,?,9660,9660
109709.121028,0,54,level2,car7,zipcode9,89277.139285,26,140183.192585,groupB,8660,9660
81468.078263,0,24,level0,car2,zipcode9,135000,18,377373.431184,?,9661,9661
72404.290034,36712.051445,80,level2,car4,zipcode4,135000,16,116343.874467,groupB,8661,9661
86468.96152,0,58,level3,car6,zipcode8,135000,3,88787.707389,?,9662,9662
116329.243429,0,80,level1,car19,zipcode1,135000,2,192938.099965,groupA,8662,9662
120596.247762,0,61,level3,car9,zipcode9,96308.772405,14,90226.85803,?,9663,9663
110823.864382,0,52,level3,car20,zipcode1,135000,1,165434.126488,groupB,8663,9663
125221.080709,0,52,level2,car16,zipcode3,135000,24,367598.926054,?,9664,9664
27058.822419,26850.28114,45,level4,car20,zipcode7,135000,16,491288.029374,groupA,8664,9664
41730.172671,37981.083657,69,level1,car16,zipcode8,135000,11,387515.50088,?,9665,9665
105768.085066,0,67,level1,car10,zipcode9,55435.462372,24,89153.627837,groupB,8665,9665
98060.471131,0,31,level1,car1,zipcode4,135000,8,181224.236342,?,9666,9666
45975.077375,30481.715809,53,level4,car20,zipcode4,135000,25,247811.941207,groupB,8666,9666
150000,0,79,level3,car7,zipcode3,135000,14,154903.687412,?,9667,9667
62034.002049,22288.566632,53,level4,car19,zipcode7,135000,19,294412.105844,groupB,8667,9667
99453.924463,0,56,level1,car3,zipcode8,135000,27,307624.565404,?,9668,9668
74061.9728,35955.593313,37,level2,car9,zipcode8,135000,8,37091.225703,groupB,8668,9668
68705.140321,15744.924807,37,level4,car9,zipcode7,135000,14,138172.413271,?,9669,9669
118673.780258,0,30,level3,car10,zipcode2,135000,15,279546.756424,groupA,8669,9669
82692.757065,0,38,level3,car14,zipcode5,135000,5,96437.31808,?,9670,9670
86067.364392,0,57,level2,car1,zipcode6,135000,30,195365.181997,groupA,8670,9670
86673.969107,0,47,level1,car9,zipcode1,135000,6,322651.347409,?,9671,9671
80271.036225,52578.6948,26,level3,car1,zipcode1,135000,6,469232.543783,groupB,8671,9671
123121.251104,0,52,level0,car17,zipcode3,135000,1,431211.715713,?,9672,9672
69750.184305,34269.716536,29,level0,car15,zipcode5,135000,10,460676.824836,groupB,8672,9672
61117.494784,27090.319531,61,level2,car10,zipcode3,135000,8,56354.405833,?,9673,9673
140696.512813,0,72,level2,car15,zipcode3,135000,6,43482.56433,groupB,8673,9673
78060.227981,0,43,level1,car19,zipcode2,135000,18,475168.078193,?,9674,9674
20000,56027.60185,71,level4,car20,zipcode7,135000,24,160431.619162,groupA,8674,9674
20000,11112.173813,32,level3,car17,zipcode7,135000,9,93379.90072,?,9675,9675
121668.776537,0,76,level1,car7,zipcode6,135000,7,423224.319181,groupB,8675,9675
53038.59233,26819.118269,40,level0,car18,zipcode4,135000,30,341329.589847,?,9676,9676
147674.741855,0,37,level0,car4,zipcode6,135000,1,311276.861108,groupA,8676,9676
68646.13192,19084.967003,33,level0,car7,zipcode6,135000,24,42284.505504,?,9677,9677
117259.31784,0,77,level4,car19,zipcode3,135000,14,45861.459399,groupB,8677,9677
40029.592879,59825.674854,51,level1,car12,zipcode9,52886.227269,2,164864.437162,?,9678,9678
74211.034859,0,35,level1,car11,zipcode8,122228.29565,12,457536.917819,groupB,8678,9678
128935.131646,0,30,level0,car14,zipcode4,135000,8,148601.63191,?,9679,9679
144497.52991,0,65,level4,car5,zipcode3,135000,27,325480.595134,groupB,8679,9679
20000,15097.847778,24,level1,car7,zipcode9,133458.488722,15,399658.027621,?,9680,9680
69993.686458,35510.163486,36,level2,car19,zipcode9,135000,22,477932.175598,groupB,8680,9680
132680.008351,0,28,level0,car13,zipcode4,135000,19,221316.312913,?,9681,9681
27222.153078,28744.40382,76,level3,car6,zipcode3,135000,27,78773.334227,groupB,8681,9681
89463.951108,0,61,level2,car12,zipcode6,135000,24,498376.67798,?,9682,9682
42081.269547,16983.48163,54,level4,car2,zipcode9,104170.644617,28,471944.466603,groupA,8682,9682
68391.687851,46744.649448,20,level0,car5,zipcode6,135000,6,311679.706426,?,9683,9683
142447.22774,0,66,level1,car20,zipcode6,135000,2,437167.561838,groupB,8683,9683
52230.724549,34831.482581,53,level2,car5,zipcode5,135000,13,181152.855819,?,9684,9684
29042.658873,37172.588776,40,level2,car20,zipcode6,135000,29,371297.324833,groupA,8684,9684
66933.668488,35674.697441,28,level1,car11,zipcode3,135000,17,483940.722256,?,9685,9685
72672.827374,72480.431475,59,level4,car18,zipcode1,135000,22,20104.900788,groupB,8685,9685
49282.550843,70588.215036,54,level2,car13,zipcode5,135000,25,238571.082744,?,9686,9686
132749.226699,0,52,level0,car13,zipcode7,135000,4,20686.657195,groupB,8686,9686
149700.377566,0,28,level2,car12,zipcode6,135000,18,347974.633817,?,9687,9687
79041.482572,0,34,level4,car20,zipcode5,135000,5,309468.49316,groupB,8687,9687
138818.25894,0,68,level2,car18,zipcode9,70249.601941,6,203972.825969,?,9688,9688
24594.372633,20064.194714,52,level4,car19,zipcode4,135000,11,365043.027036,groupA,8688,9688
97761.674022,0,62,level2,car10,zipcode3,135000,27,233658.983614,?,9689,9689
130450.186454,0,24,level0,car10,zipcode4,135000,1,208524.161246,groupB,8689,9689
26468.06829,45936.372366,80,level4,car11,zipcode1,135000,16,439572.484012,?,9690,9690
77762.216431,0,40,level3,car6,zipcode9,88313.595294,13,228343.862514,groupA,8690,9690
66611.761378,56103.001136,32,level2,car3,zipcode2,135000,13,23778.539482,?,9691,9691
59242.282199,42728.811988,28,level1,car3,zipcode3,135000,4,255444.397689,groupA,8691,9691
87869.46538,0,31,level3,car14,zipcode3,135000,7,313621.946333,?,9692,9692
128529.668387,0,79,level4,car3,zipcode1,135000,24,479273.604246,groupB,8692,9692
132972.954061,0,56,level1,car17,zipcode5,135000,6,341547.220756,?,9693,9693
36015.096178,31422.347113,78,level1,car15,zipcode5,135000,16,332840.883873,groupA,8693,9693
32481.434887,15286.59288,20,level0,car3,zipcode9,66322.208003,5,164873.014639,?,9694,9694
120064.608423,0,57,level0,car4,zipcode1,135000,14,32081.471136,groupB,8694,9694
57149.794653,65922.927673,52,level4,car9,zipcode8,135000,2,478100.452762,?,9695,9695
120712.607902,0,54,level4,car4,zipcode8,135000,12,400194.331854,groupA,8695,9695
129519.373869,0,46,level4,car7,zipcode2,135000,23,67500.164852,?,9696,9696
70144.550982,36991.366505,23,level0,car17,zipcode3,135000,21,37175.530962,groupB,8696,9696
133375.88011,0,42,level4,car14,zipcode7,135000,1,378117.510676,?,9697,9697
90139.641217,0,50,level3,car12,zipcode3,135000,20,309478.752354,groupA,8697,9697
20000,29471.731821,55,level4,car20,zipcode6,135000,8,14763.382804,?,9698,9698
